datetime,instance,mode,method,seed,threads,time_limit_s,status,obj,bound,gap,solver_time_s,total_wall_s,lag_lb,lag_ub,lag_time_s,benders_cuts,heuristic_cost,verified_cost,verified_ok,gurobi_version,gurobi_log
20260715-164719,PSC5-C5-100-10,exact,0,0,0,3600,FEASIBLE,52497166.00,50846870.65,0.03143589,3599.00,3602.90,-1.00,-1.00,-1.00,0,-1.00,52484944.00,1,13.0.2,logs/PSC5-C5-100-10_m0_exact_s0_20260715-164719.gurobi.log
20260715-174722,PSC5-C5-100-5,exact,0,0,0,3600,FEASIBLE,26049079.00,25753492.62,0.01134729,3599.82,3601.02,-1.00,-1.00,-1.00,0,-1.00,26038952.00,1,13.0.2,logs/PSC5-C5-100-5_m0_exact_s0_20260715-174722.gurobi.log
20260715-184723,PSC5-C5-50-10,exact,0,0,0,3600,FEASIBLE,25678907.00,25599999.04,0.00307287,3600.12,3600.68,-1.00,-1.00,-1.00,0,-1.00,25678907.00,1,13.0.2,logs/PSC5-C5-50-10_m0_exact_s0_20260715-184723.gurobi.log
20260715-194724,PSC5-C5-50-5,exact,0,0,0,3600,FEASIBLE,13097173.00,13051600.87,0.00347954,3600.03,3600.35,-1.00,-1.00,-1.00,0,-1.00,13097173.00,1,13.0.2,logs/PSC5-C5-50-5_m0_exact_s0_20260715-194724.gurobi.log
20260715-204724,kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s4,exact,0,0,0,600,OPTIMAL,37448.00,37448.00,0.00000000,0.16,0.17,-1.00,-1.00,-1.00,0,-1.00,37448.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s4_m0_exact_s0_20260715-204724.gurobi.log
20260715-204725,kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s5,exact,0,0,0,600,OPTIMAL,36391.00,36391.00,0.00000000,0.17,0.19,-1.00,-1.00,-1.00,0,-1.00,36391.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s5_m0_exact_s0_20260715-204725.gurobi.log
20260715-204725,kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s1,exact,0,0,0,600,OPTIMAL,39419.00,39419.00,0.00000000,0.17,0.19,-1.00,-1.00,-1.00,0,-1.00,39419.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s1_m0_exact_s0_20260715-204725.gurobi.log
20260715-204725,kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s2,exact,0,0,0,600,OPTIMAL,44220.00,44220.00,0.00000000,0.20,0.22,-1.00,-1.00,-1.00,0,-1.00,44220.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s2_m0_exact_s0_20260715-204725.gurobi.log
20260715-204725,kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s3,exact,0,0,0,600,OPTIMAL,37938.00,37938.00,0.00000000,0.27,0.27,-1.00,-1.00,-1.00,0,-1.00,37938.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s3_m0_exact_s0_20260715-204725.gurobi.log
20260715-204726,kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s4,exact,0,0,0,600,OPTIMAL,39559.00,39559.00,0.00000000,0.16,0.17,-1.00,-1.00,-1.00,0,-1.00,39559.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s4_m0_exact_s0_20260715-204726.gurobi.log
20260715-204726,kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s5,exact,0,0,0,600,OPTIMAL,41848.00,41848.00,0.00000000,0.16,0.17,-1.00,-1.00,-1.00,0,-1.00,41848.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s5_m0_exact_s0_20260715-204726.gurobi.log
20260715-204726,kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s1,exact,0,0,0,600,OPTIMAL,37671.00,37671.00,0.00000000,0.25,0.26,-1.00,-1.00,-1.00,0,-1.00,37671.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s1_m0_exact_s0_20260715-204726.gurobi.log
20260715-204726,kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s2,exact,0,0,0,600,OPTIMAL,42503.00,42502.47,0.00001237,0.20,0.22,-1.00,-1.00,-1.00,0,-1.00,42503.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s2_m0_exact_s0_20260715-204726.gurobi.log
20260715-204726,kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s3,exact,0,0,0,600,OPTIMAL,40028.00,40027.46,0.00001358,0.17,0.18,-1.00,-1.00,-1.00,0,-1.00,40028.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s3_m0_exact_s0_20260715-204726.gurobi.log
20260715-204727,kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s4,exact,0,0,0,600,OPTIMAL,41481.00,41480.50,0.00001195,0.21,0.23,-1.00,-1.00,-1.00,0,-1.00,41481.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s4_m0_exact_s0_20260715-204727.gurobi.log
20260715-204727,kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s5,exact,0,0,0,600,OPTIMAL,40445.00,40445.00,0.00000000,0.16,0.18,-1.00,-1.00,-1.00,0,-1.00,40445.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s5_m0_exact_s0_20260715-204727.gurobi.log
20260715-204727,kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s1,exact,0,0,0,600,OPTIMAL,40496.00,40496.00,0.00000000,0.27,0.29,-1.00,-1.00,-1.00,0,-1.00,40496.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s1_m0_exact_s0_20260715-204727.gurobi.log
20260715-204727,kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s2,exact,0,0,0,600,OPTIMAL,44663.00,44663.00,0.00000000,0.16,0.16,-1.00,-1.00,-1.00,0,-1.00,44663.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s2_m0_exact_s0_20260715-204727.gurobi.log
20260715-204728,kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s3,exact,0,0,0,600,OPTIMAL,42162.00,42162.00,0.00000000,0.23,0.25,-1.00,-1.00,-1.00,0,-1.00,42162.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s3_m0_exact_s0_20260715-204728.gurobi.log
20260715-204728,kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s4,exact,0,0,0,600,OPTIMAL,43355.00,43355.00,0.00000000,0.15,0.17,-1.00,-1.00,-1.00,0,-1.00,43355.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s4_m0_exact_s0_20260715-204728.gurobi.log
20260715-204728,kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s5,exact,0,0,0,600,OPTIMAL,37460.00,37459.93,0.00000197,0.21,0.23,-1.00,-1.00,-1.00,0,-1.00,37460.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s5_m0_exact_s0_20260715-204728.gurobi.log
20260715-204728,kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s1,exact,0,0,0,600,OPTIMAL,37686.00,37685.60,0.00001072,0.13,0.14,-1.00,-1.00,-1.00,0,-1.00,37686.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s1_m0_exact_s0_20260715-204728.gurobi.log
20260715-204729,kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s2,exact,0,0,0,600,OPTIMAL,39073.00,39073.00,0.00000000,0.21,0.22,-1.00,-1.00,-1.00,0,-1.00,39073.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s2_m0_exact_s0_20260715-204729.gurobi.log
20260715-204729,kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s3,exact,0,0,0,600,OPTIMAL,40941.00,40941.00,0.00000000,0.14,0.15,-1.00,-1.00,-1.00,0,-1.00,40941.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s3_m0_exact_s0_20260715-204729.gurobi.log
20260715-204729,kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s4,exact,0,0,0,600,OPTIMAL,38348.00,38348.00,0.00000000,0.20,0.22,-1.00,-1.00,-1.00,0,-1.00,38348.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s4_m0_exact_s0_20260715-204729.gurobi.log
20260715-204729,kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s5,exact,0,0,0,600,OPTIMAL,39149.00,39149.00,0.00000000,0.22,0.24,-1.00,-1.00,-1.00,0,-1.00,39149.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s5_m0_exact_s0_20260715-204729.gurobi.log
20260715-204730,kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s1,exact,0,0,0,600,OPTIMAL,95369.00,95369.00,0.00000000,0.64,0.76,-1.00,-1.00,-1.00,0,-1.00,95369.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s1_m0_exact_s0_20260715-204730.gurobi.log
20260715-204730,kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s2,exact,0,0,0,600,OPTIMAL,96802.00,96802.00,0.00000000,0.56,0.68,-1.00,-1.00,-1.00,0,-1.00,96802.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s2_m0_exact_s0_20260715-204730.gurobi.log
20260715-204731,kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s3,exact,0,0,0,600,OPTIMAL,97209.00,97209.00,0.00000000,0.69,0.80,-1.00,-1.00,-1.00,0,-1.00,97209.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s3_m0_exact_s0_20260715-204731.gurobi.log
20260715-204732,kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s4,exact,0,0,0,600,OPTIMAL,101444.00,101444.00,0.00000000,0.75,0.86,-1.00,-1.00,-1.00,0,-1.00,101444.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s4_m0_exact_s0_20260715-204732.gurobi.log
20260715-204733,kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s5,exact,0,0,0,600,OPTIMAL,96665.00,96665.00,0.00000000,0.71,0.82,-1.00,-1.00,-1.00,0,-1.00,96665.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s5_m0_exact_s0_20260715-204733.gurobi.log
20260715-204734,kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s1,exact,0,0,0,600,OPTIMAL,96594.00,96594.00,0.00000000,0.86,0.97,-1.00,-1.00,-1.00,0,-1.00,96594.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s1_m0_exact_s0_20260715-204734.gurobi.log
20260715-204735,kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s2,exact,0,0,0,600,OPTIMAL,101647.00,101647.00,0.00000000,0.73,0.84,-1.00,-1.00,-1.00,0,-1.00,101647.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s2_m0_exact_s0_20260715-204735.gurobi.log
20260715-204736,kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s3,exact,0,0,0,600,OPTIMAL,94002.00,94002.00,0.00000000,0.63,0.75,-1.00,-1.00,-1.00,0,-1.00,94002.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s3_m0_exact_s0_20260715-204736.gurobi.log
20260715-204736,kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s4,exact,0,0,0,600,OPTIMAL,97492.00,97492.00,0.00000000,0.63,0.74,-1.00,-1.00,-1.00,0,-1.00,97492.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s4_m0_exact_s0_20260715-204736.gurobi.log
20260715-204737,kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s5,exact,0,0,0,600,OPTIMAL,97706.00,97706.00,0.00000000,0.90,1.02,-1.00,-1.00,-1.00,0,-1.00,97706.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s5_m0_exact_s0_20260715-204737.gurobi.log
20260715-204738,kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s1,exact,0,0,0,600,OPTIMAL,94285.00,94285.00,0.00000000,0.70,0.82,-1.00,-1.00,-1.00,0,-1.00,94285.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s1_m0_exact_s0_20260715-204738.gurobi.log
20260715-204739,kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s2,exact,0,0,0,600,OPTIMAL,101460.00,101460.00,0.00000000,0.76,0.88,-1.00,-1.00,-1.00,0,-1.00,101460.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s2_m0_exact_s0_20260715-204739.gurobi.log
20260715-204740,kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s3,exact,0,0,0,600,OPTIMAL,99108.00,99108.00,0.00000000,0.77,0.91,-1.00,-1.00,-1.00,0,-1.00,99108.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s3_m0_exact_s0_20260715-204740.gurobi.log
20260715-204741,kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s4,exact,0,0,0,600,OPTIMAL,101781.00,101781.00,0.00000000,0.74,0.87,-1.00,-1.00,-1.00,0,-1.00,101781.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s4_m0_exact_s0_20260715-204741.gurobi.log
20260715-204742,kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s5,exact,0,0,0,600,OPTIMAL,98991.00,98991.00,0.00000000,0.79,0.92,-1.00,-1.00,-1.00,0,-1.00,98991.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s5_m0_exact_s0_20260715-204742.gurobi.log
20260715-204743,kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s1,exact,0,0,0,600,OPTIMAL,98555.00,98555.00,0.00000000,0.67,0.79,-1.00,-1.00,-1.00,0,-1.00,98555.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s1_m0_exact_s0_20260715-204743.gurobi.log
20260715-204744,kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s2,exact,0,0,0,600,OPTIMAL,101023.00,101023.00,0.00000000,0.76,0.89,-1.00,-1.00,-1.00,0,-1.00,101023.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s2_m0_exact_s0_20260715-204744.gurobi.log
20260715-204745,kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s3,exact,0,0,0,600,OPTIMAL,99498.00,99498.00,0.00000000,0.78,0.90,-1.00,-1.00,-1.00,0,-1.00,99498.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s3_m0_exact_s0_20260715-204745.gurobi.log
20260715-204746,kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s4,exact,0,0,0,600,OPTIMAL,103691.00,103691.00,0.00000000,1.00,1.14,-1.00,-1.00,-1.00,0,-1.00,103691.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s4_m0_exact_s0_20260715-204746.gurobi.log
20260715-204747,kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s5,exact,0,0,0,600,OPTIMAL,95683.00,95682.50,0.00000518,0.76,0.89,-1.00,-1.00,-1.00,0,-1.00,95683.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s5_m0_exact_s0_20260715-204747.gurobi.log
20260715-204748,kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s1,exact,0,0,0,600,OPTIMAL,97611.00,97611.00,0.00000000,0.58,0.72,-1.00,-1.00,-1.00,0,-1.00,97611.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s1_m0_exact_s0_20260715-204748.gurobi.log
20260715-204749,kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s2,exact,0,0,0,600,OPTIMAL,97557.00,97557.00,0.00000000,0.70,0.82,-1.00,-1.00,-1.00,0,-1.00,97557.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s2_m0_exact_s0_20260715-204749.gurobi.log
20260715-204749,kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s3,exact,0,0,0,600,OPTIMAL,96580.00,96580.00,0.00000000,0.84,0.97,-1.00,-1.00,-1.00,0,-1.00,96580.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s3_m0_exact_s0_20260715-204749.gurobi.log
20260715-204750,kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s4,exact,0,0,0,600,OPTIMAL,98036.00,98036.00,0.00000000,0.92,1.04,-1.00,-1.00,-1.00,0,-1.00,98036.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s4_m0_exact_s0_20260715-204750.gurobi.log
20260715-204752,kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s5,exact,0,0,0,600,OPTIMAL,97203.00,97203.00,0.00000000,0.77,0.90,-1.00,-1.00,-1.00,0,-1.00,97203.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s5_m0_exact_s0_20260715-204752.gurobi.log
20260715-204752,kstar_nI20_nJ40_nK100_nL5_tI2_tJ2_s1,exact,0,0,0,600,OPTIMAL,57780.00,57780.00,0.00000000,1.01,1.07,-1.00,-1.00,-1.00,0,-1.00,57780.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI2_tJ2_s1_m0_exact_s0_20260715-204752.gurobi.log
20260715-204754,kstar_nI20_nJ40_nK100_nL5_tI2_tJ2_s2,exact,0,0,0,600,OPTIMAL,57640.00,57640.00,0.00000000,0.71,0.76,-1.00,-1.00,-1.00,0,-1.00,57640.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI2_tJ2_s2_m0_exact_s0_20260715-204754.gurobi.log
20260715-204754,kstar_nI20_nJ40_nK100_nL5_tI2_tJ2_s3,exact,0,0,0,600,OPTIMAL,56757.00,56757.00,0.00000000,0.57,0.62,-1.00,-1.00,-1.00,0,-1.00,56757.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI2_tJ2_s3_m0_exact_s0_20260715-204754.gurobi.log
20260715-204755,kstar_nI20_nJ40_nK100_nL5_tI2_tJ2_s4,exact,0,0,0,600,OPTIMAL,56092.00,56091.12,0.00001569,0.76,0.82,-1.00,-1.00,-1.00,0,-1.00,56092.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI2_tJ2_s4_m0_exact_s0_20260715-204755.gurobi.log
20260715-204756,kstar_nI20_nJ40_nK100_nL5_tI2_tJ2_s5,exact,0,0,0,600,OPTIMAL,56464.00,56464.00,0.00000000,0.89,0.95,-1.00,-1.00,-1.00,0,-1.00,56464.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI2_tJ2_s5_m0_exact_s0_20260715-204756.gurobi.log
20260715-204757,kstar_nI20_nJ40_nK100_nL5_tI3_tJ3_s1,exact,0,0,0,600,OPTIMAL,55618.00,55618.00,0.00000000,0.63,0.68,-1.00,-1.00,-1.00,0,-1.00,55618.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI3_tJ3_s1_m0_exact_s0_20260715-204757.gurobi.log
20260715-204758,kstar_nI20_nJ40_nK100_nL5_tI3_tJ3_s2,exact,0,0,0,600,OPTIMAL,53789.00,53789.00,0.00000000,0.50,0.56,-1.00,-1.00,-1.00,0,-1.00,53789.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI3_tJ3_s2_m0_exact_s0_20260715-204758.gurobi.log
20260715-204758,kstar_nI20_nJ40_nK100_nL5_tI3_tJ3_s3,exact,0,0,0,600,OPTIMAL,52688.00,52688.00,0.00000000,0.74,0.80,-1.00,-1.00,-1.00,0,-1.00,52688.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI3_tJ3_s3_m0_exact_s0_20260715-204758.gurobi.log
20260715-204759,kstar_nI20_nJ40_nK100_nL5_tI3_tJ3_s4,exact,0,0,0,600,OPTIMAL,58569.00,58569.00,0.00000000,0.91,0.97,-1.00,-1.00,-1.00,0,-1.00,58569.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI3_tJ3_s4_m0_exact_s0_20260715-204759.gurobi.log
20260715-204800,kstar_nI20_nJ40_nK100_nL5_tI3_tJ3_s5,exact,0,0,0,600,OPTIMAL,56208.00,56208.00,0.00000000,0.69,0.75,-1.00,-1.00,-1.00,0,-1.00,56208.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI3_tJ3_s5_m0_exact_s0_20260715-204800.gurobi.log
20260715-204801,kstar_nI20_nJ40_nK100_nL5_tI4_tJ4_s1,exact,0,0,0,600,OPTIMAL,56727.00,56727.00,0.00000000,0.79,0.85,-1.00,-1.00,-1.00,0,-1.00,56727.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI4_tJ4_s1_m0_exact_s0_20260715-204801.gurobi.log
20260715-204802,kstar_nI20_nJ40_nK100_nL5_tI4_tJ4_s2,exact,0,0,0,600,OPTIMAL,55642.00,55642.00,0.00000000,0.66,0.71,-1.00,-1.00,-1.00,0,-1.00,55642.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI4_tJ4_s2_m0_exact_s0_20260715-204802.gurobi.log
20260715-204803,kstar_nI20_nJ40_nK100_nL5_tI4_tJ4_s3,exact,0,0,0,600,OPTIMAL,57265.00,57265.00,0.00000000,0.66,0.72,-1.00,-1.00,-1.00,0,-1.00,57265.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI4_tJ4_s3_m0_exact_s0_20260715-204803.gurobi.log
20260715-204803,kstar_nI20_nJ40_nK100_nL5_tI4_tJ4_s4,exact,0,0,0,600,OPTIMAL,58569.00,58569.00,0.00000000,0.64,0.70,-1.00,-1.00,-1.00,0,-1.00,58569.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI4_tJ4_s4_m0_exact_s0_20260715-204803.gurobi.log
20260715-204804,kstar_nI20_nJ40_nK100_nL5_tI4_tJ4_s5,exact,0,0,0,600,OPTIMAL,53745.00,53745.00,0.00000000,0.79,0.85,-1.00,-1.00,-1.00,0,-1.00,53745.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI4_tJ4_s5_m0_exact_s0_20260715-204804.gurobi.log
20260715-204805,kstar_nI20_nJ40_nK100_nL5_tI5_tJ5_s1,exact,0,0,0,600,OPTIMAL,55620.00,55620.00,0.00000000,0.58,0.64,-1.00,-1.00,-1.00,0,-1.00,55620.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI5_tJ5_s1_m0_exact_s0_20260715-204805.gurobi.log
20260715-204806,kstar_nI20_nJ40_nK100_nL5_tI5_tJ5_s2,exact,0,0,0,600,OPTIMAL,53914.00,53914.00,0.00000000,0.64,0.70,-1.00,-1.00,-1.00,0,-1.00,53914.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI5_tJ5_s2_m0_exact_s0_20260715-204806.gurobi.log
20260715-204806,kstar_nI20_nJ40_nK100_nL5_tI5_tJ5_s3,exact,0,0,0,600,OPTIMAL,60477.00,60476.23,0.00001274,0.47,0.53,-1.00,-1.00,-1.00,0,-1.00,60477.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI5_tJ5_s3_m0_exact_s0_20260715-204806.gurobi.log
20260715-204807,kstar_nI20_nJ40_nK100_nL5_tI5_tJ5_s4,exact,0,0,0,600,OPTIMAL,60140.00,60140.00,0.00000000,0.54,0.60,-1.00,-1.00,-1.00,0,-1.00,60140.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI5_tJ5_s4_m0_exact_s0_20260715-204807.gurobi.log
20260715-204808,kstar_nI20_nJ40_nK100_nL5_tI5_tJ5_s5,exact,0,0,0,600,OPTIMAL,55270.00,55270.00,0.00000000,0.69,0.75,-1.00,-1.00,-1.00,0,-1.00,55270.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI5_tJ5_s5_m0_exact_s0_20260715-204808.gurobi.log
20260715-204808,kstar_nI20_nJ40_nK100_nL5_tI6_tJ6_s1,exact,0,0,0,600,OPTIMAL,59397.00,59397.00,0.00000000,0.48,0.54,-1.00,-1.00,-1.00,0,-1.00,59397.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI6_tJ6_s1_m0_exact_s0_20260715-204808.gurobi.log
20260715-204809,kstar_nI20_nJ40_nK100_nL5_tI6_tJ6_s2,exact,0,0,0,600,OPTIMAL,55923.00,55923.00,0.00000000,0.65,0.71,-1.00,-1.00,-1.00,0,-1.00,55923.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI6_tJ6_s2_m0_exact_s0_20260715-204809.gurobi.log
20260715-204810,kstar_nI20_nJ40_nK100_nL5_tI6_tJ6_s3,exact,0,0,0,600,OPTIMAL,55811.00,55811.00,0.00000000,0.77,0.83,-1.00,-1.00,-1.00,0,-1.00,55811.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI6_tJ6_s3_m0_exact_s0_20260715-204810.gurobi.log
20260715-204811,kstar_nI20_nJ40_nK100_nL5_tI6_tJ6_s4,exact,0,0,0,600,OPTIMAL,55047.00,55047.00,0.00000000,0.57,0.64,-1.00,-1.00,-1.00,0,-1.00,55047.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI6_tJ6_s4_m0_exact_s0_20260715-204811.gurobi.log
20260715-204811,kstar_nI20_nJ40_nK100_nL5_tI6_tJ6_s5,exact,0,0,0,600,OPTIMAL,59484.00,59484.00,0.00000000,1.00,1.06,-1.00,-1.00,-1.00,0,-1.00,59484.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL5_tI6_tJ6_s5_m0_exact_s0_20260715-204811.gurobi.log
20260715-204812,kstar_nI20_nJ40_nK50_nL10_tI2_tJ2_s1,exact,0,0,0,600,OPTIMAL,57550.00,57550.00,0.00000000,0.80,0.86,-1.00,-1.00,-1.00,0,-1.00,57550.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL10_tI2_tJ2_s1_m0_exact_s0_20260715-204812.gurobi.log
20260715-204813,kstar_nI20_nJ40_nK50_nL10_tI2_tJ2_s2,exact,0,0,0,600,OPTIMAL,58277.00,58277.00,0.00000000,0.78,0.84,-1.00,-1.00,-1.00,0,-1.00,58277.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL10_tI2_tJ2_s2_m0_exact_s0_20260715-204813.gurobi.log
20260715-204814,kstar_nI20_nJ40_nK50_nL10_tI2_tJ2_s3,exact,0,0,0,600,OPTIMAL,57580.00,57580.00,0.00000000,0.85,0.90,-1.00,-1.00,-1.00,0,-1.00,57580.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL10_tI2_tJ2_s3_m0_exact_s0_20260715-204814.gurobi.log
